MJD	FLUX_100_300000	ERROR_100_300000
58764.500743	2.210920e-07	1.263427e-08
58765.500743	4.558223e-07	5.051702e-08
58766.500743	8.231269e-08	3.451346e-09
58767.500743	3.746837e-07	9.420525e-09
58768.500743	7.784833e-08	1.318910e-08
58769.500743	1.714780e-07	2.966135e-08
58770.500743	2.786637e-07	9.095849e-08
58771.500743	3.006103e-07	5.860669e-09
58772.500743	1.005555e-07	1.658454e-09
58773.500743	2.966989e-07	7.167189e-08
58774.500743	1.469141e-07	2.046441e-10
58775.500743	1.727091e-07	1.604297e-08
58776.500743	1.219881e-07	2.955242e-09
58777.500743	1.422465e-07	1.865922e-07
58778.500743	7.523877e-07	1.805487e-08
58779.500743	2.538922e-07	3.748499e-08
58780.500743	8.196722e-08	9.478470e-09
58781.500743	2.124948e-07	2.474406e-08
58782.500743	2.199145e-07	4.914901e-09
58783.500743	1.285106e-07	4.317619e-10
58784.500743	2.038948e-07	3.605718e-08
58785.500743	4.169887e-07	7.080005e-09
58786.500743	2.168055e-07	3.793108e-08
58787.500743	8.122381e-08	2.035328e-11
58788.500743	2.577298e-07	6.040599e-09
58789.500743	2.306400e-07	3.112120e-08
58790.500743	1.316955e-07	1.588116e-10
58791.500743	2.246162e-07	8.100828e-09
58792.500743	7.384998e-07	5.856865e-08
58793.500743	3.973948e-07	9.290569e-09
58794.500743	5.478427e-08	4.932210e-12
58795.500743	2.725079e-07	8.751799e-08
58796.500743	2.824097e-07	2.264287e-08
58797.500743	2.521154e-07	3.394934e-08
58798.500743	1.037565e-07	1.256620e-08
58799.500743	7.604521e-08	1.665952e-09
58800.500743	1.320696e-07	2.525266e-08
58801.500743	3.075593e-07	9.083891e-08
58802.500743	4.792349e-07	3.627356e-08
58803.500743	9.223224e-08	2.149751e-10
58804.500743	3.245853e-07	4.023290e-08
58805.500743	6.402941e-07	5.512615e-08
58806.500743	6.193769e-08	1.512230e-09
58807.500743	4.192048e-08	3.493031e-11
58808.500743	8.188539e-08	2.216989e-09
58809.500743	3.492279e-07	9.808313e-08
58810.500743	1.179375e-07	3.651892e-09
58811.500743	1.417926e-07	4.800537e-08
58812.500743	5.553747e-07	4.893272e-08
58813.500743	3.800916e-07	9.234910e-08
58814.500743	1.823740e-07	6.172425e-09
58815.500743	1.062076e-07	1.358669e-08
58816.500743	1.290156e-07	2.072455e-08
58817.500743	3.659586e-07	6.163622e-08
58818.500743	2.128443e-07	7.414431e-09
58819.500743	1.972487e-07	9.458795e-08
58820.500743	9.226566e-08	2.883401e-09
58821.500743	1.043104e-07	3.268882e-11
58822.500743	5.725556e-07	1.222661e-08
58823.500743	8.764383e-08	8.991524e-12
58824.500743	3.164477e-07	6.982953e-08
58825.500743	5.970783e-08	9.877253e-12
58826.500743	7.086591e-08	3.344801e-09
58827.500743	1.820337e-07	2.111240e-08
58828.500743	8.035368e-08	1.685373e-08
58829.500743	1.817387e-07	2.969801e-08
58830.500743	1.833202e-07	8.313013e-09
58831.500743	1.190449e-07	1.539541e-08
58832.500743	3.796635e-07	3.615109e-08
58833.500743	7.369434e-07	1.745755e-08
58834.500743	2.402071e-07	5.425553e-08
58835.500743	3.300655e-07	3.389001e-08
58836.500743	4.111265e-07	5.025486e-08
58837.500743	1.132922e-06	4.000713e-07
58838.500743	4.277256e-07	1.113244e-09
58839.500743	3.630564e-07	1.196088e-09
58840.500743	2.575198e-07	5.655393e-11
58841.500743	9.748333e-07	2.037204e-07
58842.500743	3.823954e-07	1.434368e-07
58843.500743	6.903225e-07	1.076534e-07
58844.500743	1.733154e-07	1.524010e-11
58845.500743	3.030964e-07	2.836308e-10
58846.500743	1.891326e-07	3.474167e-10
58847.500743	3.461975e-07	6.033038e-10
58848.500743	4.994960e-07	2.020867e-09
58849.500743	4.179592e-07	4.026730e-10
58850.500743	1.524697e-06	4.925097e-07
58851.500743	1.597374e-06	3.118569e-07
58852.500743	1.026092e-06	3.405171e-07
58853.500743	1.247202e-06	2.471252e-07
58854.500743	7.424470e-07	1.176047e-07
58855.500743	8.321042e-07	1.297416e-07
58856.500743	1.134907e-07	1.009770e-10
58857.500743	2.289039e-07	1.055832e-07
58858.500743	3.331170e-07	1.310606e-08
58859.500743	1.660356e-07	1.464768e-10
58860.500743	1.155113e-06	2.283799e-07
58861.500743	2.023866e-07	7.280249e-10
58862.500743	7.173014e-08	3.303680e-11
58863.500743	7.428067e-08	5.457217e-13
58864.500743	2.605328e-07	8.205593e-09
58865.500743	1.358281e-07	6.117323e-09
58866.500743	5.183754e-07	1.074851e-08
58867.500743	7.170716e-08	2.449083e-12
58868.500743	1.416934e-07	1.290135e-09
58869.500743	2.082737e-07	2.888874e-08
58870.500743	9.458002e-08	9.959237e-10
58871.500743	2.386716e-07	3.168409e-08
58872.500743	4.509556e-07	6.381591e-08
58873.500743	8.782454e-08	4.278256e-11
58874.500743	1.569573e-07	1.007323e-09
58875.500743	1.151873e-07	2.095599e-10
58876.500743	1.532701e-07	2.546446e-08
58877.500743	3.122707e-07	2.641529e-08
58878.500743	9.225580e-08	2.454001e-08
58879.500743	4.486548e-07	5.853943e-08
58880.500743	8.883693e-08	2.431501e-09
58881.500743	2.654208e-07	2.642946e-08
58882.500743	3.386741e-07	4.741095e-08
58883.500743	5.451404e-06	6.307905e-08
58888.500743	3.289794e-05	2.276503e-06
58889.500743	3.501969e-05	6.588234e-08
58892.500743	1.461539e-05	2.128295e-07
58893.500743	5.319807e-04	5.888384e-07
58896.500743	6.810993e-06	4.712065e-08
58897.500743	6.382912e-06	7.675556e-07
58898.500743	7.127841e-06	4.559898e-08
58899.500743	2.322185e-07	1.279012e-07
58900.500743	1.181387e-07	4.390695e-10
58901.500743	9.526399e-08	3.073054e-11
58902.500743	7.488537e-08	1.367935e-08
58903.500743	2.827546e-07	7.271606e-08
58904.500743	3.057248e-07	2.373497e-08
58905.500743	2.927710e-07	1.059970e-07
58906.500743	2.026062e-07	5.925628e-09
58907.500743	2.809226e-07	3.080948e-08
58908.500743	2.662094e-07	4.062576e-08
58909.500743	1.230438e-07	1.790888e-10
58910.500743	1.245737e-07	4.829744e-08
58911.500743	7.728212e-08	6.969186e-11
58912.500743	4.120209e-07	1.023231e-07
58913.500743	4.350610e-07	1.662290e-07
58914.500743	2.937561e-07	3.409919e-08
58915.500743	7.457202e-07	1.575722e-08
58916.500743	4.033450e-07	1.269179e-07
58917.500743	2.232207e-07	3.615842e-08
58918.500743	1.256609e-07	5.810072e-11
58919.500743	1.834859e-07	1.313764e-10
58920.500743	1.369583e-07	2.268335e-10
58921.500743	4.861520e-07	1.581514e-08
58922.500743	6.381887e-07	1.254744e-08
58923.500743	1.148018e-07	2.072911e-09
58924.500743	3.690770e-07	5.384161e-08
58925.500743	2.094245e-07	3.752113e-08
58926.500743	8.891354e-08	1.626107e-10
58927.500743	4.448993e-07	1.030598e-08
58928.500743	1.056003e-07	1.012346e-08
58929.500743	4.623892e-07	9.165179e-08
58930.500743	1.878477e-07	1.769721e-09
58931.500743	2.433177e-07	3.141740e-08
58932.500743	5.913101e-07	2.621920e-08
58933.500743	4.568743e-07	6.922606e-08
58934.500743	4.262951e-07	1.283330e-07
58935.500743	2.694299e-07	7.839393e-09
58936.500743	1.340476e-07	1.588649e-08
58937.500743	1.255222e-07	2.837240e-09
58938.500743	2.741856e-07	2.120692e-08
58939.500743	3.649698e-07	5.623029e-08
58940.500743	1.754742e-07	6.262998e-08
58941.500743	6.376958e-08	2.723226e-11
58942.500743	7.904962e-07	1.899258e-07
58943.500743	6.063460e-08	5.478712e-12
58944.500743	7.277205e-08	4.824214e-11
58945.500743	8.846293e-08	1.800353e-09
58946.500743	2.475314e-07	5.564110e-08
58947.500743	1.024719e-07	3.517403e-11
58948.500743	4.326891e-07	3.938874e-08
58949.500743	9.326924e-08	2.515730e-08
58950.500743	4.534255e-07	9.436513e-09
58951.500743	1.502298e-07	6.021948e-08
58952.500743	2.386442e-07	3.405292e-08
58953.500743	2.276638e-07	3.118264e-08
58954.500743	1.512220e-07	5.915921e-08
58955.500743	7.117693e-08	8.533470e-12
58956.500743	2.144270e-07	2.372407e-08
58957.500743	7.897581e-08	9.786895e-09
58958.500743	2.099930e-07	6.848262e-08
58959.500743	7.977228e-08	1.078487e-08
58960.500743	1.212145e-07	3.012905e-09
58961.500743	7.807773e-08	1.110354e-08
58962.500743	5.659297e-08	3.288496e-13
58963.500743	2.044481e-07	1.113406e-08
58964.500743	3.450408e-07	4.660584e-08
58965.500743	2.862631e-07	8.467536e-08
58966.500743	3.450260e-07	7.482924e-09
58967.500743	6.154151e-08	3.426562e-13
58968.500743	9.535362e-08	2.853428e-08
58969.500743	4.121485e-07	1.067634e-08
58970.500743	4.566664e-07	1.690505e-08
58971.500743	3.451857e-07	6.440543e-08
58972.500743	3.468178e-07	6.549732e-08
58973.500743	2.489361e-07	7.348401e-09
58974.500743	2.519188e-07	2.899082e-08
58975.500743	1.188398e-07	1.678239e-12
58976.500743	2.812135e-07	1.077361e-08
58977.500743	2.697400e-07	1.050119e-07
58978.500743	5.723094e-07	1.748390e-07
58979.500743	1.326131e-07	5.298685e-11
58980.500743	1.139103e-07	2.390372e-09
58981.500743	1.332419e-07	5.271225e-08
58982.500743	3.820714e-07	1.277507e-07
58983.500743	1.776688e-07	2.337383e-08
58984.500743	9.041618e-08	7.908027e-11
58985.500743	1.652135e-07	5.510373e-09
58986.500743	1.231401e-07	1.559754e-08
58987.500743	3.365467e-07	1.209555e-07
58988.500743	3.281375e-07	5.588712e-08
58989.500743	1.050964e-07	2.626442e-10
58990.500743	9.707767e-08	1.463278e-11
58991.500743	8.116310e-08	1.286238e-09
58992.500743	1.212833e-07	1.365955e-08
58993.500743	4.735159e-07	1.224068e-07
58994.500743	1.745921e-07	1.657347e-08
58995.500743	1.222698e-07	5.097329e-10
58996.500743	7.755551e-08	3.461070e-12
58997.500743	8.251777e-07	6.525450e-08
58998.500743	2.684145e-07	7.128398e-08
58999.500743	1.121375e-07	1.328255e-10
59000.500743	8.506476e-08	3.620470e-11
59001.500743	1.687657e-07	1.197056e-10
59002.500743	1.851414e-07	6.354208e-09
59003.500743	8.684877e-08	3.907315e-11
59004.500743	1.447558e-07	3.603616e-09
59005.500743	3.863720e-07	4.013009e-08
59006.500743	1.172172e-07	4.348495e-08
59007.500743	7.773623e-08	1.135627e-08
59008.500743	1.906877e-07	8.583864e-08
59009.500743	1.473144e-07	2.563056e-08
59010.500743	2.037229e-07	3.645151e-08
59011.500743	9.561478e-08	1.520935e-10
59012.500743	9.083033e-08	2.680137e-08
59013.500743	3.152219e-07	8.781738e-09
59014.500743	3.213363e-07	2.074565e-08
59015.500743	1.216879e-07	4.229316e-11
59016.500743	1.156905e-07	8.531059e-10
59017.500743	2.213225e-07	9.061791e-08
59019.500743	5.300319e-07	8.386915e-08
59020.500743	1.666237e-07	3.664826e-08
59021.500743	4.284568e-07	6.197133e-08
59022.500743	4.653945e-07	6.778112e-08
59023.500743	1.253207e-07	1.334840e-08
59024.500743	7.009052e-07	6.139757e-08
59025.500743	1.619735e-07	9.552157e-10
59026.500743	2.088938e-07	2.936259e-08
59027.500743	5.431015e-07	5.918615e-08
59028.500743	1.291048e-07	6.489553e-11
59029.500743	1.258815e-07	6.505580e-11
59030.500743	8.036667e-08	2.397422e-11
59031.500743	5.092674e-07	9.253154e-08
59032.500743	4.790558e-07	1.378949e-07
59033.500743	1.444369e-07	2.462970e-09
59034.500743	4.634540e-07	1.528119e-07
59035.500743	2.161771e-07	7.988628e-08
59036.500743	5.861898e-07	8.137073e-08
59037.500743	3.977518e-07	3.170897e-08
59038.500743	3.689428e-07	5.319782e-08
59039.500743	1.488002e-07	2.456720e-08
59040.500743	1.930711e-07	4.005807e-08
59041.500743	1.331196e-07	1.994796e-11
59042.500743	2.268531e-07	8.723580e-08
59043.500743	1.064035e-07	4.857977e-09
59044.500743	1.631844e-06	2.661410e-07
59045.500743	1.437614e-05	7.159568e-07
59046.500743	5.243151e-06	7.861741e-09
59047.500743	4.015373e-06	1.052718e-08
59048.500743	4.495179e-05	2.002222e-08
59053.500743	8.122059e-05	1.230611e-07
59059.500743	1.762865e-04	3.967811e-08
59060.500743	3.789898e-06	1.207209e-08
59061.500743	1.179824e-06	3.489090e-09
59062.500743	1.804456e-06	6.703264e-07
59063.500743	5.102331e-07	4.641237e-08
59064.500743	3.806794e-07	1.174486e-08
59065.500743	4.775922e-07	6.128535e-08
59066.500743	3.130247e-07	4.890068e-08
59067.500743	4.543165e-07	7.461402e-08
59068.500743	5.350640e-07	5.334016e-08
59069.500743	1.212991e-07	5.592817e-11
59070.500743	2.632427e-07	6.466089e-09
59071.500743	3.684934e-07	4.062564e-08
59072.500743	5.284647e-07	1.091414e-08
59073.500743	1.772695e-07	2.265715e-10
59074.500743	1.803022e-07	4.602926e-09
59075.500743	9.740054e-08	4.605221e-11
59076.500743	2.264106e-07	7.106163e-08
59077.500743	2.044788e-07	5.281553e-09
59078.500743	2.472282e-07	3.724839e-08
59079.500743	3.219888e-07	6.478091e-08
59080.500743	2.269586e-07	3.592226e-08
59081.500743	9.867501e-08	2.249425e-10
59082.500743	2.945907e-07	3.278889e-08
59083.500743	1.775634e-07	3.070614e-08
59084.500743	4.825177e-07	9.576885e-08
59085.500743	1.085217e-07	1.923349e-08
59086.500743	4.687629e-07	6.815464e-08
59087.500743	1.032613e-07	2.162268e-10
59088.500743	1.224235e-07	5.529533e-08
59089.500743	2.529598e-07	4.615672e-08
59090.500743	1.396212e-07	5.101173e-09
59091.500743	1.284388e-07	1.621985e-09
59092.500743	2.650674e-07	3.447104e-08
59093.500743	2.069524e-07	5.226820e-08
59094.500743	4.220489e-07	5.143644e-08
59095.500743	1.190554e-07	1.753510e-11
59096.500743	1.185638e-07	1.207354e-10
59097.500743	3.371341e-07	6.928267e-09
59098.500743	1.122113e-07	1.546765e-10
59099.500743	3.881557e-07	7.480228e-08
59100.500743	8.530438e-07	1.107676e-07
59101.500743	4.876997e-07	5.993732e-08
59102.500743	1.997936e-07	4.906385e-09
59103.500743	1.430268e-07	2.761583e-09
59104.500743	1.660611e-07	4.221116e-10
59105.500743	1.972009e-07	3.414472e-08
59106.500743	7.067135e-07	1.883698e-07
59107.500743	1.812979e-07	4.972238e-09
59108.500743	1.550864e-07	2.422847e-08
59110.500743	1.108374e-07	2.855911e-08
59111.500743	9.470162e-08	2.190408e-11
59112.500743	3.006309e-07	9.969969e-08
59113.500743	1.096995e-07	3.539242e-08
59114.500743	1.520589e-07	1.299198e-09
59115.500743	1.210269e-07	4.546941e-13
59116.500743	1.157132e-07	3.183991e-10
59117.500743	1.872136e-07	6.776327e-09
59118.500743	1.702382e-07	1.903744e-08
59119.500743	9.421743e-08	3.417070e-10
59120.500743	1.779549e-07	1.507532e-08
59121.500743	1.287961e-07	3.670743e-09
59122.500743	6.998123e-08	1.640792e-09
59123.500743	1.033093e-07	3.727781e-09
59124.500743	9.508135e-08	1.359317e-08
59125.500743	2.262158e-07	2.681384e-08
59126.500743	4.537913e-07	6.815064e-08
59127.500743	9.747865e-08	7.569457e-09
59128.500743	7.107483e-08	8.166360e-12
59129.500743	7.695260e-08	5.674114e-11
59130.500743	1.475229e-07	5.690113e-08
59131.500743	4.922287e-08	9.335585e-12
59132.500743	1.681540e-07	7.166713e-08
59133.500743	5.285605e-07	1.060970e-07
59134.500743	7.113856e-07	9.289413e-08
59135.500743	4.583638e-07	5.475252e-08
59136.500743	4.604477e-07	6.987388e-08
59137.500743	1.199510e-07	2.331852e-10
59138.500743	8.221483e-08	1.163969e-10
59139.500743	7.983252e-08	1.011010e-10
59140.500743	2.207743e-07	1.906255e-08
59141.500743	2.757658e-07	3.882477e-08
59142.500743	1.057196e-07	2.284936e-11
59143.500743	2.929120e-07	6.135171e-08
59144.500743	1.152035e-07	1.935197e-08
59145.500743	1.276990e-07	4.116429e-11
59146.500743	1.452787e-07	2.357080e-10
59147.500743	1.141920e-07	1.340903e-09
59148.500743	4.544543e-08	1.461641e-11
59149.500743	8.055950e-08	5.864827e-09
59150.500743	1.525917e-07	5.306446e-08
59151.500743	3.858690e-07	4.772395e-08
59152.500743	2.974943e-07	1.058919e-07
59153.500743	3.803210e-07	1.234033e-08
59154.500743	7.215116e-08	1.459700e-11
59155.500743	1.965586e-07	5.624741e-09
59156.500743	6.409170e-08	4.919115e-11
59157.500743	2.670208e-07	1.813308e-08
59158.500743	2.821115e-07	1.342088e-07
59159.500743	7.041877e-08	2.112470e-12
59160.500743	8.573850e-08	6.541066e-11
59161.500743	7.001512e-07	6.704759e-08
59162.500743	2.293801e-07	4.435235e-08
59163.500743	1.330356e-07	7.092884e-11
59164.500743	1.135162e-07	2.110384e-09
59165.500743	7.650424e-08	2.313919e-09
59166.500743	1.246084e-07	2.050185e-08
59167.500743	3.032788e-07	3.124232e-08
59168.500743	2.311160e-07	2.207946e-08
59169.500743	1.286991e-07	3.438802e-11
59170.500743	1.536720e-07	4.399264e-09
59171.500743	2.399985e-07	7.731706e-08
59172.500743	1.829775e-07	4.685047e-08
59173.500743	2.172304e-07	3.971324e-08
59174.500743	3.213804e-07	4.422039e-08
59175.500743	7.700262e-08	1.760778e-09
59176.500743	5.164877e-08	2.969142e-11
59177.500743	4.085925e-08	1.057441e-11
59178.500743	9.710546e-08	3.714404e-08
59179.500743	1.490243e-07	1.963785e-08
59180.500743	3.234040e-07	9.175680e-09
59181.500743	1.897936e-07	4.114385e-09
59182.500743	2.208943e-07	7.355509e-08
59183.500743	1.421241e-07	2.985508e-08
59184.500743	1.051560e-07	9.259622e-11
59185.500743	7.556410e-08	1.646614e-09
59186.500743	6.984459e-08	1.684205e-12
59187.500743	7.776438e-08	5.361889e-11
59188.500743	7.456883e-07	7.759415e-08
59189.500743	2.710740e-07	6.025223e-08
59190.500743	7.388338e-08	7.086012e-11
59191.500743	2.161526e-07	4.325511e-08
59192.500743	5.012254e-08	1.484600e-11
59193.500743	1.009810e-07	3.706643e-12
59194.500743	1.494951e-07	8.473630e-10
59195.500743	1.906122e-07	6.647044e-08
59196.500743	2.844207e-07	4.905214e-08
59197.500743	4.535241e-07	1.398177e-08
59198.500743	6.181131e-08	5.967490e-12
59199.500743	1.329231e-07	1.786527e-10
59200.500743	7.979716e-08	1.351469e-12
59201.500743	1.585692e-07	2.303262e-08
59202.500743	2.158076e-07	7.177025e-09
59203.500743	1.192683e-07	2.714135e-11
59204.500743	2.366531e-07	2.815405e-08
59205.500743	1.230748e-06	4.201539e-07
59206.500743	1.734746e-06	2.428640e-07
59207.500743	1.764559e-06	2.779201e-07
59208.500743	8.415044e-07	2.618198e-10
59209.500743	1.025249e-06	2.590784e-07
59210.500743	4.871372e-07	7.796157e-11
59211.500743	1.650448e-06	2.497061e-07
59212.500743	2.543997e-07	1.972467e-10
59213.500743	5.551661e-07	1.566414e-09
59214.500743	6.767056e-07	2.864256e-09
59215.500743	5.571956e-07	4.660208e-09
59216.500743	7.547490e-07	3.650953e-07
59217.500743	1.333394e-06	4.695534e-07
59218.500743	1.067890e-06	3.410610e-09
59219.500743	1.821522e-06	4.623537e-07
59220.500743	2.408640e-06	6.700795e-09
59221.500743	4.023123e-06	5.884913e-07
59222.500743	1.087858e-06	7.006039e-10
59223.500743	1.414739e-06	3.262968e-07
59224.500743	2.602822e-07	1.199579e-10
59225.500743	3.098154e-07	4.757287e-08
59226.500743	3.005763e-07	4.490213e-08
59227.500743	1.739247e-07	1.100433e-10
59228.500743	6.459109e-07	1.452515e-08
59229.500743	3.160264e-07	4.264389e-08
59230.500743	2.207419e-07	5.721911e-09
59231.500743	1.818089e-07	4.764605e-09
59232.500743	1.587323e-07	3.305757e-09
59233.500743	4.878422e-07	8.031007e-08
59234.500743	4.442151e-07	4.751801e-08
59235.500743	1.119351e-07	3.774997e-09
59236.500743	2.959817e-07	5.303743e-08
59237.500743	7.767029e-08	3.531464e-12
59238.500743	8.913228e-08	2.749999e-10
59239.500743	4.925771e-07	1.067089e-08
59240.500743	1.684177e-07	1.912081e-08
59241.500743	1.179746e-07	1.646472e-10
59242.500743	8.890329e-07	7.139563e-08
59243.500743	6.764582e-07	8.498235e-08
59244.500743	2.953925e-07	3.957037e-08
59245.500743	1.352165e-07	6.375720e-10
59246.500743	1.062687e-07	2.366577e-11
59247.500743	7.771516e-08	1.533610e-09
59248.500743	8.087430e-08	3.700019e-08
59249.500743	1.810220e-07	4.104463e-09
59250.500743	1.332540e-07	2.269592e-08
59251.500743	3.699905e-07	9.823627e-09
59252.500743	7.453914e-08	1.564872e-11
59253.500743	3.533401e-06	3.072717e-08
59255.500743	5.976951e-05	2.712146e-06
59256.500743	3.884042e-05	2.396267e-06
59257.500743	1.946715e-05	1.945857e-06
59258.500743	1.337145e-05	1.160574e-06
59259.500743	1.828028e-05	1.647950e-06
59260.500743	1.755489e-05	1.664037e-06
59261.500743	4.195610e-05	2.070794e-07
59263.500743	2.785440e-06	3.094797e-08
59264.500743	7.823908e-06	1.158610e-06
59265.500743	6.911876e-06	2.119453e-06
59266.500743	1.106444e-05	5.779926e-08
59267.500743	4.158856e-06	6.438460e-07
59268.500743	2.020382e-07	2.493981e-08
59269.500743	6.308699e-08	6.552863e-12
59270.500743	6.392404e-07	5.584608e-08
59271.500743	4.024370e-07	1.134759e-08
59272.500743	4.361127e-07	4.885002e-08
59273.500743	2.394922e-07	1.352124e-08
59274.500743	2.518890e-07	4.934918e-08
59275.500743	3.241382e-07	1.083627e-07
59276.500743	1.506381e-07	3.042216e-08
59277.500743	1.459389e-07	1.032236e-08
59278.500743	1.947919e-07	2.386470e-08
59279.500743	8.079113e-08	1.034621e-10
59280.500743	1.416522e-07	1.487487e-08
59281.500743	3.712196e-07	5.816875e-08
59282.500743	1.943316e-07	1.483246e-09
59283.500743	1.945218e-07	1.021230e-10
59284.500743	1.160392e-07	1.888680e-11
59285.500743	8.283665e-07	8.848010e-08
59286.500743	3.255882e-07	6.730497e-08
59287.500743	1.865211e-07	2.875728e-08
59288.500743	1.975371e-07	7.421613e-10
59289.500743	8.618487e-08	2.934772e-09
59290.500743	4.380353e-07	7.217589e-08
59291.500743	1.350585e-07	6.814865e-09
59292.500743	6.197747e-08	1.473954e-11
59293.500743	4.533191e-07	1.811005e-08
59294.500743	1.162159e-07	2.786696e-11
59295.500743	9.337619e-08	2.329029e-09
59296.500743	8.873102e-08	6.825315e-09
59297.500743	5.988849e-07	9.952137e-08
59298.500743	8.988703e-08	1.125787e-08
59299.500743	3.973998e-07	4.065380e-08
59300.500743	2.633110e-07	3.199070e-08
59301.500743	2.838484e-07	9.813314e-08
59302.500743	2.357625e-07	3.358454e-08
59303.500743	5.109768e-08	8.690874e-12
